idna_subject,checker_type,destination,tested_at
shoppstop.comood.opsource.net,AVAILABILITY,origin.list,2022-04-11 09:30:55.265893
softwareupdate.thebestevercentralsystoupdate.stream,AVAILABILITY,origin.list,2022-04-11 09:30:55.762193
www.nedstat.com,AVAILABILITY,origin.list,2022-04-11 09:30:56.339329
softreadynow.thereadysetandgoforcontentprepared.trade,AVAILABILITY,origin.list,2022-04-11 09:30:57.178297
stacksee.lastestapk.com,AVAILABILITY,origin.list,2022-04-11 09:30:57.561604
softupdate.biggerupgradeforplayer.info,AVAILABILITY,origin.list,2022-04-11 09:30:57.772560
sousay.info,AVAILABILITY,origin.list,2022-04-11 09:30:58.506994
support.com-support-help.online,AVAILABILITY,origin.list,2022-04-11 09:30:59.139977
stopphoulplay.net,AVAILABILITY,origin.list,2022-04-11 09:30:59.156488
squartera.info,AVAILABILITY,origin.list,2022-04-11 09:31:00.850819
superprotection10.com,AVAILABILITY,origin.list,2022-04-11 09:31:00.890920
standardsandpraiserepurpose.com,AVAILABILITY,origin.list,2022-04-11 09:31:01.195387
system-kernel-disk-errorx001dsxx-microsoft-windows.55errors5353.net,AVAILABILITY,origin.list,2022-04-11 09:31:02.410714
stats.oix.com,AVAILABILITY,origin.list,2022-04-11 09:31:02.687907
sweet55ium55.com,AVAILABILITY,origin.list,2022-04-11 09:31:02.801551
stackoverflow.dluat.com,AVAILABILITY,origin.list,2022-04-11 09:31:03.381804
taxi-petr.by,AVAILABILITY,origin.list,2022-04-11 09:31:04.172386
smtp.macau.ctm.net,AVAILABILITY,origin.list,2022-04-11 09:31:04.326669
superegler.net,AVAILABILITY,origin.list,2022-04-11 09:31:05.023149
testupgrade.yourforcontentsplaysystems.icu,AVAILABILITY,origin.list,2022-04-11 09:31:06.033615
thinstall.abetterinternet.com,AVAILABILITY,origin.list,2022-04-11 09:31:08.265448
sps01.office.ctm.net,AVAILABILITY,origin.list,2022-04-11 09:31:08.279483
themoneyclippodcast.com,AVAILABILITY,origin.list,2022-04-11 09:31:08.663104
telefonica.webnavegador.com.br,AVAILABILITY,origin.list,2022-04-11 09:31:08.821779
tivvitter.com,AVAILABILITY,origin.list,2022-04-11 09:31:10.492131
trialreg.com,AVAILABILITY,origin.list,2022-04-11 09:31:10.851152
tipsforall.xyz,AVAILABILITY,origin.list,2022-04-11 09:31:11.115886
terra.fp.oix.net,AVAILABILITY,origin.list,2022-04-11 09:31:11.514918
twitter.secure.bzpharma.net,AVAILABILITY,origin.list,2022-04-11 09:31:12.509509
